customer_id,age,tenure_months,num_products,monthly_charges,avg_monthly_gb,support_calls,has_tech_support,paperless_billing,contract_type,internet_service,payment_method,monthly_spend,churn
C01463,70,3,1,83.59,6.2,1,0,1,Month-to-Month,None,Electronic Check,74.44,0
C01464,75,32,1,79.93,7.4,1,1,0,Month-to-Month,None,Electronic Check,76.88,0
C01465,54,72,1,37.94,6.9,0,0,1,One Year,None,Electronic Check,35.43,0
C01466,36,1,2,90.51,4.6,0,0,0,Month-to-Month,DSL,Bank Transfer,163.68,0
C01467,31,72,3,65.52,14.1,0,1,0,One Year,DSL,Mailed Check,178.36,0
C01468,53,15,3,86.78,18.6,2,0,1,Month-to-Month,None,Electronic Check,250.34,1
C01469,54,61,3,103.74,12.3,5,0,0,One Year,Fiber,Electronic Check,294.15,1
C01470,28,45,1,36.97,24.7,2,0,1,Month-to-Month,DSL,Electronic Check,59.14,0
C01471,44,25,2,21.91,20.8,1,1,1,Two Year,None,Credit Card,64.53,0
C01472,19,40,1,97.91,10.7,2,0,1,Month-to-Month,DSL,Electronic Check,76.63,1
C01473,39,63,1,80.97,9.6,1,0,0,Month-to-Month,None,Electronic Check,81.52,0
C01474,19,15,2,89.96,4.6,3,0,0,Two Year,DSL,Credit Card,153.73,0
C01475,37,11,1,103.82,21.9,0,1,0,Month-to-Month,None,Bank Transfer,113.66,0
C01476,61,33,2,100.28,6.4,0,1,1,Month-to-Month,DSL,Bank Transfer,185.26,0
C01477,65,49,1,116.09,21.1,0,0,1,Month-to-Month,DSL,Bank Transfer,108.17,0
C01478,34,43,2,73.59,9.3,1,0,1,Month-to-Month,DSL,Credit Card,127.0,0
C01479,21,47,3,68.85,17.8,2,0,1,Two Year,None,Electronic Check,188.53,0
C01480,31,17,1,60.19,10.1,0,0,1,One Year,None,Credit Card,51.76,0
C01481,24,51,3,35.37,7.8,1,0,1,Month-to-Month,None,Credit Card,109.01,0
C01482,32,3,1,77.26,17.3,0,1,1,One Year,DSL,Bank Transfer,77.73,0
C01483,47,23,2,47.7,8.2,0,1,0,Month-to-Month,Fiber,Bank Transfer,80.97,0
C01484,33,1,2,112.13,18.5,2,1,1,Two Year,Fiber,Bank Transfer,213.46,0
C01485,57,11,2,78.32,19.6,1,0,1,Month-to-Month,None,Electronic Check,153.0,1
C01486,19,13,4,79.28,12.6,2,1,0,One Year,DSL,Electronic Check,289.67,0
C01487,36,15,1,55.49,20.6,2,1,0,Month-to-Month,Fiber,Credit Card,69.25,0
C01488,18,35,2,25.2,5.1,1,1,0,Month-to-Month,Fiber,Mailed Check,51.68,0
C01489,48,14,2,23.17,7.0,1,1,1,Month-to-Month,None,Mailed Check,48.33,0
C01490,72,17,4,62.33,18.1,1,0,0,Month-to-Month,None,Bank Transfer,217.9,0
C01491,21,8,1,28.46,9.9,1,0,1,One Year,None,Mailed Check,27.1,0
C01492,44,14,3,80.68,6.8,0,1,1,Month-to-Month,DSL,Electronic Check,225.78,1
C01493,75,7,2,108.1,13.6,3,0,1,Two Year,Fiber,Bank Transfer,203.65,0
C01494,73,2,1,108.29,7.8,0,0,0,Month-to-Month,Fiber,Bank Transfer,101.35,1
C01495,70,27,2,85.9,17.7,2,0,0,One Year,Fiber,Electronic Check,168.32,1
C01496,42,33,1,41.12,6.5,1,0,0,Two Year,None,Credit Card,43.21,0
C01497,39,28,2,106.3,10.1,5,1,0,One Year,Fiber,Electronic Check,202.18,0
C01498,60,18,3,108.61,33.5,1,0,1,Two Year,DSL,Mailed Check,312.5,0
C01499,27,14,2,39.67,5.2,2,0,0,Two Year,DSL,Electronic Check,79.45,0
C01500,67,59,2,93.74,9.1,1,1,1,Month-to-Month,DSL,Bank Transfer,178.32,0
C01501,50,21,2,48.65,9.8,1,1,0,One Year,None,Mailed Check,91.8,0
C01502,66,19,1,100.26,26.1,1,1,1,Month-to-Month,Fiber,Mailed Check,103.04,0
C01503,65,1,1,119.72,25.4,1,0,1,Month-to-Month,DSL,Credit Card,121.07,0
C01504,61,12,2,23.0,7.8,1,1,1,Month-to-Month,Fiber,Electronic Check,35.35,0
C01505,77,14,1,109.74,19.0,0,1,1,One Year,Fiber,Credit Card,95.91,0
C01506,47,15,1,82.26,12.1,1,1,0,Month-to-Month,Fiber,Bank Transfer,84.11,1
C01507,47,26,2,117.34,12.1,1,0,1,Month-to-Month,Fiber,Credit Card,221.72,1
C01508,33,22,1,66.5,13.9,2,1,1,Month-to-Month,DSL,Bank Transfer,66.6,0
C01509,26,28,1,104.74,11.1,0,1,1,Two Year,DSL,Electronic Check,102.66,0
C01510,34,43,2,26.24,5.9,2,1,1,Month-to-Month,Fiber,Electronic Check,55.43,0
C01511,52,50,1,53.53,21.7,2,0,1,Month-to-Month,Fiber,Credit Card,62.51,0
C01512,77,37,4,26.7,6.6,1,0,1,Month-to-Month,DSL,Credit Card,103.9,0
C01513,67,72,3,117.53,14.7,1,1,1,Two Year,None,Electronic Check,314.31,0
C01514,64,1,2,101.7,7.3,3,1,1,Two Year,Fiber,Bank Transfer,199.88,0
C01515,32,6,1,105.25,16.7,3,0,0,One Year,DSL,Mailed Check,105.66,0
C01516,65,1,3,113.8,14.3,1,1,1,Two Year,DSL,Credit Card,321.9,0
C01517,45,31,3,28.51,9.8,2,1,1,Month-to-Month,DSL,Credit Card,86.55,0
C01518,37,68,3,58.56,28.4,0,1,1,Two Year,Fiber,Credit Card,164.07,0
C01519,50,8,1,27.1,11.9,3,1,1,Month-to-Month,DSL,Credit Card,24.85,0
C01520,50,72,2,41.08,12.0,1,0,0,Month-to-Month,DSL,Credit Card,75.74,0
C01521,53,1,3,42.94,14.6,2,1,1,Month-to-Month,DSL,Electronic Check,132.43,0
C01522,78,72,2,66.91,4.8,0,1,1,One Year,DSL,Credit Card,115.14,0
C01523,30,12,2,46.86,5.6,1,1,1,One Year,None,Bank Transfer,77.12,0
C01524,79,3,2,30.1,22.9,1,0,0,Month-to-Month,Fiber,Credit Card,69.06,0
C01525,21,19,2,36.75,30.3,2,1,1,Two Year,None,Bank Transfer,95.32,0
C01526,40,8,1,34.73,20.7,1,0,1,Month-to-Month,DSL,Electronic Check,34.87,1
C01527,25,10,2,117.31,17.1,1,0,1,Month-to-Month,DSL,Bank Transfer,231.18,0
C01528,30,11,1,95.93,19.1,3,1,1,Month-to-Month,Fiber,Bank Transfer,101.86,0
C01529,41,48,2,116.78,20.7,2,1,1,One Year,Fiber,Electronic Check,217.18,0
C01530,57,23,1,63.97,17.3,1,1,1,Two Year,DSL,Mailed Check,55.64,0
C01531,63,11,2,47.84,21.9,3,0,1,Month-to-Month,DSL,Bank Transfer,94.36,0
C01532,47,28,1,99.83,11.7,2,1,0,One Year,Fiber,Mailed Check,89.37,0
C01533,77,37,2,52.63,12.4,0,0,0,Month-to-Month,DSL,Mailed Check,110.54,0
C01534,47,9,3,49.94,15.1,0,1,0,One Year,Fiber,Electronic Check,142.12,0
C01535,42,16,1,43.25,12.3,1,0,1,Two Year,None,Credit Card,48.93,0
C01536,50,3,1,32.97,52.6,1,1,1,Month-to-Month,None,Bank Transfer,59.87,1
C01537,26,5,1,45.65,12.3,1,1,1,Two Year,Fiber,Electronic Check,42.12,1
C01538,43,34,3,55.53,17.3,1,0,1,One Year,None,Bank Transfer,159.16,0
C01539,41,6,2,87.4,13.7,1,0,1,Month-to-Month,None,Bank Transfer,172.18,0
C01540,50,22,2,26.26,10.5,1,1,1,Two Year,Fiber,Electronic Check,51.91,0
C01541,56,37,1,41.05,3.0,3,1,0,Month-to-Month,DSL,Mailed Check,36.32,0
C01542,42,3,2,100.9,8.0,1,1,1,Month-to-Month,Fiber,Bank Transfer,191.14,0
C01543,69,25,3,34.69,42.5,2,1,0,Month-to-Month,DSL,Mailed Check,104.51,0
C01544,62,8,3,54.26,22.1,0,0,0,Month-to-Month,Fiber,Bank Transfer,139.92,0
C01545,32,72,2,106.47,4.1,0,0,0,Two Year,Fiber,Mailed Check,196.0,0
C01546,78,19,1,35.49,5.8,0,0,0,One Year,Fiber,Electronic Check,43.04,0
C01547,58,49,1,28.27,24.3,3,0,0,Two Year,Fiber,Credit Card,52.01,0
C01548,65,23,1,68.45,28.0,2,1,1,Month-to-Month,None,Electronic Check,77.18,1
C01549,66,1,1,50.24,36.1,1,0,0,Month-to-Month,Fiber,Bank Transfer,69.86,0
C01550,58,30,1,76.34,5.8,0,1,1,Month-to-Month,Fiber,Electronic Check,82.15,1
C01551,23,72,1,100.38,25.1,0,1,0,Month-to-Month,None,Electronic Check,103.14,0
C01552,37,27,1,33.71,20.0,2,1,0,Two Year,DSL,Mailed Check,35.21,0
C01553,61,51,4,78.07,6.3,2,1,1,One Year,DSL,Electronic Check,278.25,0
C01554,33,64,2,70.55,3.5,0,0,1,Month-to-Month,None,Mailed Check,126.38,0
C01555,77,7,3,34.41,2.7,2,1,1,Two Year,None,Electronic Check,105.85,0
C01556,38,7,2,82.4,11.7,2,0,1,One Year,Fiber,Mailed Check,161.63,0
C01557,32,28,1,47.36,13.1,1,0,1,Month-to-Month,DSL,Bank Transfer,47.43,0
C01558,56,15,2,68.78,9.8,1,1,1,Two Year,None,Electronic Check,138.67,0
C01559,59,54,1,28.23,10.4,2,0,1,Month-to-Month,Fiber,Credit Card,34.23,0
C01560,78,69,2,65.96,12.4,3,1,1,Month-to-Month,Fiber,Electronic Check,123.19,0
C01561,21,13,1,50.65,11.4,3,1,0,Month-to-Month,Fiber,Electronic Check,52.7,1
C01562,41,8,4,102.24,30.3,2,1,1,Month-to-Month,Fiber,Bank Transfer,386.43,0
C01563,20,45,1,25.7,6.6,2,0,0,Month-to-Month,DSL,Mailed Check,27.52,0
C01564,67,9,1,61.86,9.5,2,1,1,Month-to-Month,DSL,Mailed Check,74.35,0
C01565,18,51,4,65.84,16.8,2,0,1,Month-to-Month,None,Electronic Check,244.23,0
C01566,47,16,1,92.5,12.5,4,1,0,One Year,DSL,Credit Card,78.44,0
C01567,30,33,2,77.43,21.0,0,0,0,Two Year,Fiber,Bank Transfer,152.37,0
C01568,71,3,2,86.72,4.5,1,1,0,One Year,Fiber,Electronic Check,156.01,0
C01569,35,29,3,97.7,7.7,1,0,1,Month-to-Month,None,Mailed Check,256.9,0
C01570,57,18,4,106.22,14.0,0,0,0,Month-to-Month,Fiber,Credit Card,394.71,0
C01571,28,26,4,51.39,11.6,1,1,0,Month-to-Month,Fiber,Mailed Check,161.94,0
C01572,59,5,1,73.8,10.8,3,0,1,Month-to-Month,None,Electronic Check,74.13,0
C01573,46,40,3,104.01,18.3,2,1,1,One Year,DSL,Mailed Check,271.02,0
C01574,21,59,2,118.95,19.0,0,0,0,One Year,Fiber,Electronic Check,223.65,0
C01575,42,7,2,108.95,17.0,3,0,0,One Year,None,Mailed Check,209.04,1
C01576,53,3,1,57.15,4.9,3,1,0,One Year,None,Credit Card,59.74,0
C01577,53,1,2,39.52,25.8,1,0,0,Month-to-Month,Fiber,Mailed Check,90.5,0
C01578,78,30,4,68.94,4.0,4,0,0,Month-to-Month,None,Mailed Check,241.75,0
C01579,61,28,4,94.16,5.4,1,1,1,One Year,Fiber,Credit Card,343.19,0
C01580,57,23,2,69.26,12.5,3,0,1,Month-to-Month,DSL,Bank Transfer,125.31,1
C01581,45,7,1,68.32,5.1,2,0,1,Month-to-Month,None,Mailed Check,57.97,1
C01582,62,14,1,103.82,4.2,3,0,1,Month-to-Month,None,Electronic Check,94.66,0
C01583,25,27,3,56.14,8.6,1,0,0,Month-to-Month,Fiber,Bank Transfer,152.51,1
C01584,38,20,2,105.98,2.2,1,1,0,Month-to-Month,Fiber,Bank Transfer,183.57,0
C01585,52,72,2,60.68,14.2,0,0,1,Two Year,Fiber,Mailed Check,118.9,0
C01586,61,4,1,52.82,23.2,1,1,0,Two Year,DSL,Credit Card,63.53,0
C01587,35,35,2,65.4,31.6,4,0,1,Month-to-Month,Fiber,Credit Card,126.63,0
C01588,64,15,2,96.24,16.2,1,0,1,Month-to-Month,Fiber,Bank Transfer,179.86,0
C01589,42,16,4,32.6,11.0,2,0,1,One Year,Fiber,Mailed Check,121.52,0
C01590,63,37,2,39.64,18.8,2,1,0,Month-to-Month,Fiber,Mailed Check,79.54,0
C01591,58,35,1,115.14,13.4,1,1,0,Month-to-Month,Fiber,Electronic Check,109.87,0
C01592,22,72,2,37.55,24.6,3,1,1,Month-to-Month,None,Electronic Check,82.2,0
C01593,79,4,1,76.77,9.7,1,1,1,Month-to-Month,Fiber,Bank Transfer,83.29,0
C01594,78,3,4,77.93,14.5,0,0,0,One Year,Fiber,Mailed Check,288.84,0
C01595,64,38,1,68.96,19.2,5,0,1,Two Year,None,Credit Card,67.58,1
C01596,25,25,2,84.47,24.2,1,0,0,Month-to-Month,DSL,Electronic Check,164.05,1
C01597,40,9,1,42.98,7.8,1,0,0,Month-to-Month,Fiber,Mailed Check,34.08,0
C01598,20,2,2,75.27,13.0,1,0,1,Month-to-Month,Fiber,Bank Transfer,134.81,0
C01599,61,2,2,57.22,12.0,1,0,1,Month-to-Month,DSL,Mailed Check,112.46,0
C01600,54,67,2,86.17,34.0,1,0,1,Two Year,Fiber,Credit Card,147.07,0
C01601,48,6,1,34.12,5.1,0,0,1,One Year,DSL,Credit Card,31.52,0
C01602,46,11,1,77.09,10.0,2,0,0,Month-to-Month,Fiber,Electronic Check,81.81,0
C01603,58,7,1,38.53,14.7,2,0,1,One Year,Fiber,Electronic Check,45.26,1
C01604,37,13,2,47.86,10.0,1,1,0,Two Year,DSL,Electronic Check,98.03,0
C01605,20,2,1,41.87,14.6,3,0,1,Two Year,DSL,Bank Transfer,47.67,0
C01606,40,21,2,38.28,11.4,1,1,1,Month-to-Month,None,Mailed Check,90.54,0
C01607,57,2,3,102.57,9.4,0,1,0,Month-to-Month,Fiber,Bank Transfer,271.79,0
C01608,38,48,3,48.57,12.7,3,0,1,One Year,DSL,Mailed Check,138.41,0
C01609,30,7,2,112.71,17.7,3,0,1,Month-to-Month,Fiber,Bank Transfer,217.55,1
C01610,25,23,2,116.99,8.2,0,0,1,Two Year,DSL,Bank Transfer,211.31,0
C01611,22,63,1,77.13,19.0,1,1,1,One Year,None,Mailed Check,88.35,0
C01612,42,31,2,34.3,12.9,2,0,0,Two Year,Fiber,Mailed Check,73.03,0
C01613,56,22,3,57.45,7.1,1,0,0,Month-to-Month,None,Electronic Check,146.73,0
C01614,54,11,1,99.77,13.8,0,0,0,Two Year,DSL,Mailed Check,99.59,0
C01615,78,12,2,56.74,9.9,0,1,0,Month-to-Month,None,Mailed Check,111.95,0
C01616,58,33,3,28.7,7.6,2,0,1,Two Year,DSL,Mailed Check,94.35,0
C01617,22,72,3,75.68,11.7,3,1,1,Month-to-Month,Fiber,Credit Card,208.75,0
C01618,25,32,1,104.51,13.4,0,1,1,Month-to-Month,Fiber,Credit Card,105.23,0
C01619,61,24,2,99.59,19.6,0,1,1,One Year,Fiber,Credit Card,191.12,0
C01620,21,39,1,37.51,14.7,1,1,1,Month-to-Month,Fiber,Mailed Check,36.61,0
C01621,58,18,1,87.28,2.4,3,1,0,Month-to-Month,DSL,Bank Transfer,76.96,0
C01622,77,1,4,42.05,3.5,0,1,1,Two Year,DSL,Mailed Check,135.59,0
C01623,71,24,3,41.82,9.6,5,1,1,Month-to-Month,None,Electronic Check,113.93,0
C01624,39,72,3,107.41,13.0,1,0,1,One Year,Fiber,Electronic Check,309.08,0
C01625,31,5,1,44.97,10.1,1,0,0,Month-to-Month,DSL,Electronic Check,44.14,0
C01626,36,35,3,46.32,21.1,3,1,1,Two Year,None,Electronic Check,142.37,0
C01627,30,6,2,20.07,25.1,1,1,0,One Year,None,Mailed Check,50.5,0
C01628,52,23,1,107.07,4.0,0,1,1,Month-to-Month,Fiber,Credit Card,101.76,0
C01629,21,3,2,99.26,15.4,1,1,1,Month-to-Month,DSL,Electronic Check,202.32,0
C01630,50,17,1,82.73,6.1,1,1,0,One Year,Fiber,Credit Card,74.24,0
C01631,39,42,3,95.03,24.8,1,0,1,Month-to-Month,Fiber,Electronic Check,265.66,0
C01632,18,12,2,35.2,7.2,2,1,1,Month-to-Month,Fiber,Electronic Check,75.66,0
C01633,28,32,1,65.83,39.2,1,0,1,One Year,None,Mailed Check,78.2,0
C01634,33,47,1,55.12,6.6,0,1,1,Month-to-Month,DSL,Bank Transfer,50.73,0
C01635,21,72,1,29.38,22.0,2,1,0,Month-to-Month,DSL,Electronic Check,45.07,0
C01636,46,8,1,68.61,17.9,1,1,1,One Year,None,Electronic Check,72.77,0
C01637,56,15,2,112.07,17.4,2,0,1,Month-to-Month,Fiber,Mailed Check,209.22,1
C01638,61,4,3,24.01,18.3,2,0,0,Month-to-Month,DSL,Electronic Check,71.24,0
C01639,55,72,1,49.15,8.6,1,0,1,Month-to-Month,DSL,Bank Transfer,41.79,0
C01640,41,72,1,40.75,11.4,1,1,1,One Year,Fiber,Mailed Check,29.99,0
C01641,69,23,2,43.81,24.6,0,1,0,One Year,DSL,Electronic Check,100.05,0
C01642,26,55,3,110.84,32.8,2,0,0,One Year,Fiber,Credit Card,312.27,0
C01643,75,22,1,66.81,11.2,1,1,0,Month-to-Month,None,Electronic Check,52.1,0
C01644,25,29,1,66.63,8.7,4,1,1,Month-to-Month,Fiber,Bank Transfer,78.58,0
C01645,31,2,2,96.06,27.4,1,0,1,Month-to-Month,Fiber,Bank Transfer,187.3,0
C01646,32,42,1,35.45,17.2,3,1,0,Month-to-Month,DSL,Credit Card,40.68,0
C01647,70,4,1,68.73,13.6,1,1,1,Two Year,Fiber,Mailed Check,55.96,0
C01648,79,52,2,63.0,14.1,2,1,0,Month-to-Month,Fiber,Bank Transfer,125.1,0
C01649,39,45,2,79.69,13.3,2,1,1,Month-to-Month,Fiber,Electronic Check,145.84,0
C01650,54,37,2,119.96,29.4,4,1,1,Month-to-Month,Fiber,Bank Transfer,226.4,0
C01651,32,1,2,96.94,23.4,1,1,1,One Year,DSL,Mailed Check,189.5,0
C01652,23,10,2,59.79,9.1,0,0,0,One Year,DSL,Mailed Check,113.14,0
C01653,18,9,1,102.76,35.5,3,1,1,One Year,DSL,Credit Card,102.46,0
C01654,37,13,1,37.07,8.3,6,0,1,Two Year,DSL,Electronic Check,26.12,0
C01655,58,2,1,23.05,12.4,1,0,1,Month-to-Month,Fiber,Credit Card,28.27,0
C01656,53,72,1,40.44,19.6,0,0,1,Month-to-Month,Fiber,Credit Card,46.82,1
C01657,19,24,2,54.04,21.0,1,0,0,Month-to-Month,DSL,Mailed Check,128.62,0
C01658,23,10,3,71.06,9.4,1,1,1,One Year,None,Mailed Check,178.58,0
C01659,19,15,4,81.51,13.6,0,1,1,One Year,Fiber,Mailed Check,301.41,0
C01660,20,17,2,111.06,10.2,1,0,1,Month-to-Month,Fiber,Credit Card,192.02,1
C01661,24,27,1,70.99,38.9,1,1,1,One Year,DSL,Electronic Check,80.02,0
C01662,37,21,1,70.13,9.1,4,1,1,One Year,DSL,Bank Transfer,64.25,0
C01663,66,72,3,25.02,21.9,4,1,0,Two Year,DSL,Bank Transfer,82.84,0
C01664,58,20,2,23.49,4.2,2,1,0,One Year,Fiber,Credit Card,48.94,0
C01665,71,72,2,75.12,13.5,0,0,0,One Year,DSL,Bank Transfer,152.88,0
C01666,58,57,3,63.82,13.0,1,1,0,Month-to-Month,Fiber,Bank Transfer,180.79,0
C01667,68,7,2,103.92,16.0,1,1,1,One Year,DSL,Electronic Check,202.94,0
C01668,22,72,3,36.07,9.8,2,1,1,Two Year,None,Mailed Check,113.29,0
C01669,42,3,1,22.5,7.9,0,1,1,Month-to-Month,DSL,Electronic Check,26.26,0
C01670,55,51,2,64.9,5.8,5,1,1,One Year,Fiber,Credit Card,129.12,0
C01671,35,14,3,43.75,11.8,2,1,1,One Year,None,Bank Transfer,125.73,0
C01672,18,63,1,24.96,4.2,2,1,0,Month-to-Month,None,Bank Transfer,24.51,0
C01673,42,60,2,92.46,6.2,1,1,0,One Year,DSL,Bank Transfer,164.37,0
C01674,34,49,1,31.16,5.7,1,0,0,Month-to-Month,Fiber,Mailed Check,33.95,0
C01675,63,46,4,80.83,11.2,0,0,1,Two Year,Fiber,Electronic Check,299.33,0
C01676,32,10,1,48.1,24.6,3,0,0,Two Year,None,Electronic Check,58.44,0
C01677,22,2,2,37.35,11.5,4,1,0,Month-to-Month,DSL,Electronic Check,82.1,1
C01678,34,15,1,57.98,4.8,2,1,1,Month-to-Month,None,Bank Transfer,61.84,0
C01679,38,5,2,100.14,18.3,1,0,1,One Year,Fiber,Electronic Check,177.61,0
C01680,70,35,1,59.21,19.6,3,1,1,Month-to-Month,Fiber,Bank Transfer,51.45,0
C01681,72,12,1,95.08,51.0,1,1,1,Month-to-Month,None,Bank Transfer,112.06,0
C01682,40,72,2,32.55,12.5,2,1,1,Month-to-Month,DSL,Mailed Check,57.03,0
C01683,60,30,4,97.28,21.2,1,0,1,Month-to-Month,Fiber,Electronic Check,360.04,1
C01684,27,51,1,43.69,33.8,0,1,1,Month-to-Month,Fiber,Electronic Check,48.93,0
C01685,34,4,1,87.74,13.0,0,1,1,Two Year,DSL,Electronic Check,86.24,0
C01686,74,59,3,76.58,3.0,3,1,0,Two Year,Fiber,Bank Transfer,200.12,0
C01687,18,72,2,112.91,18.5,2,1,0,One Year,DSL,Electronic Check,215.7,0
C01688,54,20,4,58.73,11.6,0,1,0,Two Year,Fiber,Credit Card,208.67,0
C01689,65,27,1,26.62,21.5,3,0,1,Month-to-Month,DSL,Bank Transfer,35.79,0
C01690,24,43,2,21.92,9.9,1,1,1,Month-to-Month,Fiber,Electronic Check,30.91,0
C01691,29,5,1,102.69,20.9,1,0,0,Month-to-Month,None,Bank Transfer,93.83,1
C01692,57,20,1,72.47,6.7,1,0,0,One Year,Fiber,Bank Transfer,74.22,0
C01693,67,15,2,97.52,5.3,1,0,1,Two Year,DSL,Bank Transfer,188.44,0
C01694,79,4,2,43.44,19.7,2,0,1,One Year,Fiber,Electronic Check,95.33,0
C01695,18,13,3,54.51,8.4,0,0,1,Two Year,DSL,Electronic Check,157.44,0
C01696,37,2,1,23.01,19.9,0,1,1,One Year,None,Electronic Check,42.51,0
C01697,61,1,2,116.15,11.2,1,1,1,Month-to-Month,None,Mailed Check,222.39,0
C01698,48,4,2,86.79,37.2,1,0,1,Month-to-Month,DSL,Credit Card,162.58,1
C01699,21,72,4,113.32,24.3,1,1,0,Month-to-Month,DSL,Bank Transfer,427.73,0
C01700,43,23,1,46.55,5.9,1,0,0,Month-to-Month,None,Credit Card,52.35,0
C01701,29,72,1,81.15,21.1,3,0,1,One Year,None,Electronic Check,68.6,0
C01702,39,16,1,87.85,13.5,2,1,1,Month-to-Month,None,Electronic Check,80.43,0
C01703,18,11,2,51.75,12.0,2,1,1,One Year,Fiber,Bank Transfer,111.78,0
C01704,79,21,1,104.81,13.4,0,1,1,One Year,None,Electronic Check,99.99,1
C01705,18,17,4,114.72,9.1,0,0,1,Month-to-Month,Fiber,Electronic Check,408.42,0
C01706,20,3,1,108.49,9.3,2,1,0,Month-to-Month,Fiber,Mailed Check,109.2,0
C01707,70,30,3,93.91,9.7,0,1,1,Month-to-Month,Fiber,Electronic Check,256.2,0
C01708,29,7,1,47.75,5.5,2,1,1,Month-to-Month,Fiber,Bank Transfer,42.63,0
C01709,71,28,2,48.16,17.9,3,0,0,Two Year,DSL,Electronic Check,102.63,1
C01710,38,31,4,116.34,13.6,3,1,1,Month-to-Month,None,Bank Transfer,428.85,0
C01711,30,4,1,21.03,18.8,1,1,0,One Year,DSL,Credit Card,27.38,0
C01712,78,1,4,91.6,16.5,2,1,0,Two Year,DSL,Electronic Check,340.66,0
C01713,30,45,2,90.62,17.8,1,0,1,Two Year,DSL,Credit Card,170.62,0
C01714,70,18,4,82.27,10.5,3,1,1,Two Year,DSL,Mailed Check,308.73,0
C01715,58,1,2,119.01,17.5,2,0,0,Month-to-Month,Fiber,Credit Card,211.63,0
C01716,35,72,1,51.19,17.6,1,1,1,Month-to-Month,None,Electronic Check,53.33,0
C01717,77,1,1,54.0,11.5,2,0,1,Month-to-Month,DSL,Bank Transfer,51.04,1
C01718,77,35,1,27.89,24.9,0,0,1,Month-to-Month,DSL,Mailed Check,40.0,0
C01719,50,72,1,64.28,10.6,1,1,0,Two Year,DSL,Bank Transfer,54.14,0
C01720,23,8,1,46.1,40.3,0,0,0,One Year,None,Bank Transfer,73.64,0
C01721,42,4,1,54.34,17.1,0,0,0,Month-to-Month,Fiber,Mailed Check,51.52,0
C01722,40,3,2,103.46,10.1,2,0,1,Month-to-Month,Fiber,Credit Card,199.75,0
C01723,41,10,3,113.55,12.6,3,0,1,Month-to-Month,DSL,Mailed Check,317.73,0
C01724,54,3,1,38.57,32.8,2,1,1,One Year,DSL,Electronic Check,52.83,0
C01725,43,35,1,57.25,27.4,2,1,1,One Year,None,Bank Transfer,67.2,0
C01726,21,1,2,112.86,2.9,0,1,1,Two Year,Fiber,Bank Transfer,189.74,0
C01727,55,21,1,26.18,23.3,1,0,1,Two Year,Fiber,Mailed Check,31.18,0
C01728,52,72,1,29.24,9.3,0,1,1,Month-to-Month,None,Mailed Check,56.97,0
C01729,66,50,1,36.28,9.8,1,1,0,Month-to-Month,DSL,Credit Card,39.26,0
C01730,28,28,4,79.52,12.8,3,1,0,Month-to-Month,DSL,Bank Transfer,295.96,0
C01731,53,10,3,35.05,10.9,1,1,1,Month-to-Month,Fiber,Electronic Check,84.74,1
C01732,42,29,1,116.81,9.1,0,1,1,Two Year,Fiber,Electronic Check,107.73,0
C01733,37,22,2,64.67,9.0,1,1,1,One Year,DSL,Credit Card,118.05,0
C01734,18,16,2,70.15,3.7,0,0,1,One Year,Fiber,Bank Transfer,122.2,0
C01735,47,4,2,44.67,9.7,0,0,1,Month-to-Month,None,Credit Card,89.85,1
C01736,21,65,2,67.1,21.1,1,1,1,Month-to-Month,DSL,Electronic Check,127.91,0
C01737,40,17,2,86.19,17.9,0,1,1,Month-to-Month,Fiber,Bank Transfer,158.29,0
C01738,52,6,1,95.12,9.5,2,0,1,Month-to-Month,DSL,Bank Transfer,78.6,0
C01739,59,13,1,95.39,3.8,0,0,0,One Year,DSL,Electronic Check,78.9,0
C01740,39,16,2,77.79,16.3,4,1,0,Month-to-Month,Fiber,Mailed Check,140.31,1
C01741,48,52,3,110.44,6.4,1,1,1,One Year,Fiber,Bank Transfer,298.65,0
C01742,79,39,2,101.74,13.4,3,0,0,Two Year,Fiber,Mailed Check,185.87,0
C01743,18,43,3,95.7,6.0,0,0,1,Month-to-Month,DSL,Credit Card,256.38,0
C01744,76,1,4,25.56,5.1,3,1,0,One Year,DSL,Credit Card,81.1,1
C01745,21,16,1,20.69,9.3,1,1,0,Month-to-Month,DSL,Credit Card,15.23,0
C01746,36,19,2,41.24,12.4,2,0,0,One Year,DSL,Credit Card,81.45,0
C01747,47,1,2,86.35,12.0,3,1,0,One Year,DSL,Mailed Check,173.1,0
C01748,18,9,4,61.12,16.6,2,1,0,Two Year,DSL,Mailed Check,241.14,0
C01749,65,42,4,60.24,11.3,0,1,0,Month-to-Month,DSL,Credit Card,238.51,0
C01750,36,4,2,108.46,23.2,1,1,1,Month-to-Month,Fiber,Mailed Check,208.93,0
C01751,69,22,1,109.56,6.2,2,1,0,Month-to-Month,None,Electronic Check,101.26,0
C01752,38,7,3,110.92,12.5,2,0,0,Month-to-Month,DSL,Mailed Check,310.81,0
C01753,39,1,1,51.39,34.0,1,0,0,One Year,None,Electronic Check,60.39,0
C01754,67,8,3,89.11,33.3,0,0,1,Two Year,DSL,Bank Transfer,263.67,0
C01755,19,72,4,47.16,11.6,2,0,1,Month-to-Month,Fiber,Electronic Check,174.29,0
C01756,23,48,1,39.06,20.9,3,0,1,Month-to-Month,DSL,Electronic Check,47.82,0
